fps,lr,policy_loss,total_timesteps,approxkl,time_elapsed,eplenmean,d_targ,serial_timesteps,value_loss,explained_variance,beta,eprewmean,policy_entropy,nupdates
5282,0.0010125,-0.0061254,6635520,0.00892121,1297.359207868576,831.62,0.012,207360,0.0417693,0.737192839384079,0.732254,1767.06058285,0.862805,405
5358,0.0010125,-0.00588101,6651904,0.00997123,1300.4169743061066,820.96,0.012,207872,0.0435505,0.5533887445926666,0.732254,1732.15579933,0.848431,406
5256,0.0010125,-0.00682048,6668288,0.0100867,1303.534117937088,847.3,0.012,208384,0.0474889,0.7587072104215622,0.732254,1786.68554775,0.833916,407
5307,0.0010125,-0.00511562,6684672,0.0104813,1306.6212964057922,827.92,0.012,208896,0.0426257,0.5262921452522278,0.732254,1724.06246636,0.824398,408
5325,0.0010125,-0.005938,6701056,0.0111332,1309.6980826854706,806.35,0.012,209408,0.0537607,0.5311475396156311,0.732254,1707.88623851,0.822522,409
5302,0.0010125,-0.00518125,6717440,0.0102002,1312.7883167266846,808.79,0.012,209920,0.0346762,0.7609705775976181,0.732254,1708.6771917,0.838689,410
5329,0.0010125,-0.00588158,6733824,0.0105812,1315.8626973628998,832.48,0.012,210432,0.0489182,0.6775674819946289,0.732254,1763.88973865,0.844996,411
5356,0.0010125,-0.00654184,6750208,0.011133,1318.922076702118,766.66,0.012,210944,0.0540297,0.6635962128639221,0.732254,1642.40568083,0.852417,412
5308,0.0010125,-0.00699261,6766592,0.0125137,1322.0086381435394,797.85,0.012,211456,0.0443245,0.653998851776123,0.732254,1721.66680974,0.855138,413
5339,0.0010125,-0.00649629,6782976,0.0113459,1325.0776898860931,780.46,0.012,211968,0.0526515,0.6790715157985687,0.732254,1652.12409371,0.858316,414
5301,0.0010125,-0.00560349,6799360,0.0106397,1328.1700711250305,738.72,0.012,212480,0.0439462,0.729487270116806,0.732254,1563.75811185,0.863202,415
5256,0.0010125,-0.00500384,6815744,0.0105408,1331.287204027176,758.79,0.012,212992,0.0406812,0.4089280366897583,0.732254,1602.4134471,0.863097,416
5034,0.0010125,-0.00827812,6832128,0.0131726,1334.5416550636292,789.3,0.012,213504,0.049145,0.3025053143501282,0.732254,1695.6074034,0.885103,417
5118,0.0010125,-0.00353354,6848512,0.011775,1337.743109703064,791.45,0.012,214016,0.0421876,0.6964801847934723,0.732254,1694.59827803,0.893771,418
5138,0.0010125,-0.0070968,6864896,0.0107557,1340.932209968567,821.83,0.012,214528,0.0462925,0.6831106245517731,0.732254,1762.48400252,0.895081,419
5214,0.0010125,-0.0052938,6881280,0.0105368,1344.074515581131,860.23,0.012,215040,0.0373843,0.7147926688194275,0.732254,1828.48792639,0.88449,420
5334,0.0010125,-0.00615778,6897664,0.0104133,1347.1463737487793,880.35,0.012,215552,0.0436949,0.634864091873169,0.732254,1916.61968767,0.867357,421
5293,0.0010125,-0.00542604,6914048,0.0102847,1350.241732120514,895.75,0.012,216064,0.0455118,0.6795567870140076,0.732254,1921.78217175,0.86828,422
5228,0.0010125,-0.00679651,6930432,0.010852,1353.3758454322815,893.24,0.012,216576,0.0476336,0.7571064084768295,0.732254,1880.11814966,0.86312,423
5292,0.0010125,-0.00503425,6946816,0.0101149,1356.4719371795654,895.33,0.012,217088,0.0367357,0.7746431827545166,0.732254,1894.90704672,0.858638,424
5322,0.0010125,-0.00711898,6963200,0.0109359,1359.5506207942963,907.21,0.012,217600,0.045896,0.6668310165405273,0.732254,1897.56367154,0.877959,425
5269,0.0010125,-0.00546467,6979584,0.0100156,1362.6599395275116,893.41,0.012,218112,0.0319501,0.1124798059463501,0.732254,1881.91202866,0.89758,426
5261,0.0010125,-0.0063561,6995968,0.0117094,1365.7744386196136,876.49,0.012,218624,0.0691849,0.17206501960754395,0.732254,1884.443766,0.887914,427
5178,0.0010125,-0.00625152,7012352,0.0112443,1368.9388365745544,832.33,0.012,219136,0.0388979,0.7383238971233368,0.732254,1810.05623519,0.890563,428
5365,0.0010125,-0.00364583,7028736,0.010604,1371.9927496910095,821.98,0.012,219648,0.0559283,0.5519775152206421,0.732254,1794.777548,0.890531,429
5305,0.0010125,-0.00608492,7045120,0.00973641,1375.081038236618,813.94,0.012,220160,0.0302751,0.3218226432800293,0.732254,1813.70353601,0.89556,430
5322,0.0010125,-0.00495768,7061504,0.0110111,1378.159948348999,806.89,0.012,220672,0.058762,0.2983317971229553,0.732254,1798.21246752,0.895083,431
5215,0.0010125,-0.00560169,7077888,0.00981272,1381.3019218444824,813.04,0.012,221184,0.0376658,0.45553386211395264,0.732254,1818.56073493,0.898036,432
5339,0.0010125,-0.00655845,7094272,0.0126001,1384.3709318637848,852.87,0.012,221696,0.0561236,0.7091746926307678,0.732254,1892.53623195,0.889254,433
5255,0.0010125,-0.0062948,7110656,0.0108579,1387.488758802414,848.31,0.012,222208,0.0299895,0.8462199568748474,0.732254,1868.15033917,0.899475,434
5278,0.0010125,-0.00483042,7127040,0.0102359,1390.5931441783905,878.2,0.012,222720,0.0463381,0.4364209771156311,0.732254,1899.56858494,0.898267,435
5234,0.0010125,-0.00452296,7143424,0.00927473,1393.7233390808105,877.36,0.012,223232,0.0440506,0.21543073654174805,0.732254,1908.77868774,0.901179,436
5304,0.0010125,-0.0056372,7159808,0.00862712,1396.8124215602875,876.68,0.012,223744,0.0544181,0.6278356313705444,0.732254,1911.91304867,0.906518,437
5253,0.0010125,-0.00636218,7176192,0.0101486,1399.9316620826721,862.0,0.012,224256,0.0342633,0.6494638025760651,0.732254,1847.32193897,0.898438,438
5352,0.0010125,-0.00602674,7192576,0.011244,1402.9930348396301,868.37,0.012,224768,0.0562899,0.4307689070701599,0.732254,1911.53321138,0.903788,439
5318,0.0010125,-0.00746027,7208960,0.0103893,1406.0740494728088,848.12,0.012,225280,0.0459121,0.7106838226318359,0.732254,1886.23447707,0.880997,440
5385,0.0010125,-0.00679632,7225344,0.0104211,1409.116676568985,824.69,0.012,225792,0.0457703,0.6796014904975891,0.732254,1810.51199626,0.872441,441
5347,0.0010125,-0.0059009,7241728,0.010876,1412.1810262203217,807.85,0.012,226304,0.0554766,0.48016709089279175,0.732254,1781.20180536,0.851106,442
5296,0.0010125,-0.00580703,7258112,0.0102212,1415.2744958400726,802.3,0.012,226816,0.0505167,0.5533769726753235,0.732254,1802.5370528,0.846902,443
5280,0.0010125,-0.0077743,7274496,0.0124957,1418.3776247501373,795.22,0.012,227328,0.04802,0.46429044008255005,0.732254,1782.45316869,0.85256,444
5288,0.0010125,-0.00613043,7290880,0.0107586,1421.4759719371796,772.14,0.012,227840,0.0510052,0.5787368714809418,0.732254,1737.36267579,0.85727,445
5297,0.0010125,-0.004282,7307264,0.009542,1424.5693912506104,794.4,0.012,228352,0.0450414,0.6551103591918945,0.732254,1825.43471966,0.878583,446
5244,0.0010125,-0.00561909,7323648,0.0109709,1427.6938548088074,800.21,0.012,228864,0.0423014,0.5132384300231934,0.732254,1832.72128952,0.894678,447
5346,0.0010125,-0.00616885,7340032,0.0117827,1430.7589497566223,774.17,0.012,229376,0.068409,0.4796444773674011,0.732254,1802.41416671,0.892496,448
5323,0.0010125,-0.00622832,7356416,0.0107298,1433.8370561599731,747.38,0.012,229888,0.0507605,0.7677600085735321,0.732254,1727.77135602,0.895799,449
5308,0.0010125,-0.00593888,7372800,0.0112595,1436.923706293106,743.92,0.012,230400,0.0476074,0.773282527923584,0.732254,1696.20203265,0.88957,450
5310,0.0010125,-0.00344244,7389184,0.0097667,1440.0111391544342,739.01,0.012,230912,0.0565432,0.6958927810192108,0.732254,1693.53172774,0.890819,451
5274,0.0010125,-0.00533447,7405568,0.011873,1443.1180107593536,744.09,0.012,231424,0.0498369,0.6869261562824249,0.732254,1672.59285225,0.891158,452
5356,0.0010125,-0.0065497,7421952,0.0123048,1446.1771771907806,776.31,0.012,231936,0.0449066,0.669861376285553,0.732254,1715.03529349,0.903451,453
5221,0.0010125,-0.0067932,7438336,0.0123887,1449.315622329712,779.51,0.012,232448,0.0562144,0.7003023326396942,0.732254,1725.55991288,0.897046,454
4869,0.0010125,-0.00743586,7454720,0.010547,1452.680652141571,766.53,0.012,232960,0.0498495,0.7042416930198669,0.732254,1719.14762004,0.866407,455
4753,0.0010125,-0.00581667,7471104,0.010906,1456.127501964569,789.69,0.012,233472,0.045469,0.5217455625534058,0.732254,1766.51188663,0.850105,456
4858,0.0010125,-0.00608508,7487488,0.0114815,1459.4998784065247,816.14,0.012,233984,0.0395461,0.6190060377120972,0.732254,1838.61860882,0.832186,457
5063,0.0010125,-0.00600123,7503872,0.0119007,1462.7359969615936,829.85,0.012,234496,0.059532,0.43117356300354004,0.732254,1914.4996551,0.833382,458
5119,0.0010125,-0.00762225,7520256,0.0125258,1465.9363899230957,841.15,0.012,235008,0.0445229,0.7520058751106262,0.732254,1961.22032693,0.83565,459
5000,0.0010125,-0.0058087,7536640,0.0113044,1469.2133111953735,851.49,0.012,235520,0.0592827,0.7891322672367096,0.732254,1984.18965656,0.835426,460
4732,0.0010125,-0.00721303,7553024,0.0108608,1472.6760511398315,826.84,0.012,236032,0.0493497,0.8027978837490082,0.732254,1891.12664448,0.841916,461
4704,0.0010125,-0.00653767,7569408,0.0129299,1476.1589682102203,778.7,0.012,236544,0.061449,0.5748097598552704,0.732254,1751.21901473,0.846946,462
4737,0.0010125,-0.00548033,7585792,0.0108044,1479.6173980236053,754.52,0.012,237056,0.0443817,0.7910373657941818,0.732254,1663.18565412,0.821406,463
4833,0.0010125,-0.00722285,7602176,0.0121876,1483.0076599121094,756.17,0.012,237568,0.0541557,0.6167955100536346,0.732254,1647.49435031,0.793085,464
5064,0.0010125,-0.00373749,7618560,0.0100884,1486.2433264255524,774.93,0.012,238080,0.0502058,0.7704853862524033,0.732254,1723.2202655,0.802007,465
5085,0.0010125,-0.00576424,7634944,0.00884466,1489.4654068946838,812.25,0.012,238592,0.039357,0.8233457058668137,0.732254,1830.48719479,0.81023,466
5296,0.0010125,-0.00442007,7651328,0.00876667,1492.5589215755463,818.34,0.012,239104,0.0495846,0.5007584095001221,0.732254,1837.21626824,0.813973,467
5290,0.0010125,-0.00639687,7667712,0.0104973,1495.6559188365936,854.16,0.012,239616,0.0566157,0.6575953364372253,0.732254,1949.01275597,0.809451,468
5332,0.0010125,-0.00603931,7684096,0.0118134,1498.7286574840546,872.64,0.012,240128,0.0335533,0.675812155008316,0.732254,1998.67798143,0.805093,469
5353,0.0010125,-0.00657324,7700480,0.0122575,1501.789556980133,861.48,0.012,240640,0.0639232,0.5166658461093903,0.732254,1988.21555157,0.782617,470
5266,0.0010125,-0.00506035,7716864,0.0120844,1504.9007964134216,843.16,0.012,241152,0.0486771,0.5629382431507111,0.732254,1945.00762227,0.766693,471
5248,0.0010125,-0.00639217,7733248,0.0139858,1508.0227825641632,831.94,0.012,241664,0.0541896,0.5856159031391144,0.732254,1943.98902536,0.761868,472
5292,0.0010125,-0.00487748,7749632,0.0106823,1511.1189861297607,845.69,0.012,242176,0.0417305,0.5327203869819641,0.732254,1968.23008821,0.763163,473
5256,0.0010125,-0.007944,7766016,0.0131645,1514.2364375591278,819.35,0.012,242688,0.0682888,0.41335010528564453,0.732254,1960.95595886,0.762872,474
5191,0.0010125,-0.00542622,7782400,0.0118783,1517.3925714492798,785.95,0.012,243200,0.0437194,0.5768653750419617,0.732254,1865.14457343,0.765948,475
5006,0.0010125,-0.00645337,7798784,0.0117351,1520.6657073497772,798.38,0.012,243712,0.0646142,0.1532285213470459,0.732254,1916.50173781,0.768914,476
4829,0.0010125,-0.00671236,7815168,0.0127851,1524.0585119724274,774.38,0.012,244224,0.0542918,0.6435486972332001,0.732254,1891.57020966,0.766482,477
4908,0.0010125,-0.00599801,7831552,0.00982369,1527.396993637085,797.33,0.012,244736,0.048745,0.7798234671354294,0.732254,1935.1473916,0.767771,478
5077,0.0010125,-0.00542055,7847936,0.00984561,1530.6242227554321,787.3,0.012,245248,0.05156,0.7521284818649292,0.732254,1882.35084106,0.758374,479
5073,0.0010125,-0.00519242,7864320,0.0106795,1533.854015827179,822.5,0.012,245760,0.0544069,0.7372801601886749,0.732254,1959.54937524,0.764685,480
5280,0.0010125,-0.00523882,7880704,0.0128361,1536.9569606781006,840.43,0.012,246272,0.052604,0.7915710806846619,0.732254,2005.59242882,0.775772,481
5296,0.0010125,-0.00613444,7897088,0.0107687,1540.0504522323608,842.06,0.012,246784,0.0608279,0.6798180639743805,0.732254,1936.38175219,0.769177,482
5251,0.0010125,-0.00557999,7913472,0.0103589,1543.170744895935,815.73,0.012,247296,0.0519175,0.5351899266242981,0.732254,1886.10748828,0.754606,483
5264,0.0010125,-0.00636783,7929856,0.0110236,1546.28329372406,784.4,0.012,247808,0.0619339,0.5006076395511627,0.732254,1862.11021741,0.746748,484
5253,0.0010125,-0.00663947,7946240,0.0102957,1549.402087211609,736.63,0.012,248320,0.0652982,0.6769779622554779,0.732254,1748.58297622,0.755757,485
5282,0.0010125,-0.00590535,7962624,0.0117397,1552.5039684772491,730.91,0.012,248832,0.0414726,0.6923274099826813,0.732254,1754.30614261,0.768417,486
5317,0.0010125,-0.00586517,7979008,0.0110821,1555.585727930069,763.07,0.012,249344,0.0594479,0.6484414637088776,0.732254,1835.70572844,0.778531,487
5307,0.0010125,-0.00482154,7995392,0.00996246,1558.6729793548584,753.32,0.012,249856,0.0549821,0.20002037286758423,0.732254,1813.28557938,0.788304,488
5301,0.0010125,-0.00629691,8011776,0.0113278,1561.7635283470154,779.3,0.012,250368,0.0473905,0.09312701225280762,0.732254,1872.70756225,0.790016,489
5328,0.0010125,-0.00502271,8028160,0.011129,1564.8387863636017,841.51,0.012,250880,0.0584212,0.278609037399292,0.732254,2044.19310275,0.790905,490
5307,0.0010125,-0.0049416,8044544,0.00932878,1567.9260375499725,841.07,0.012,251392,0.0489047,0.48774945735931396,0.732254,2062.8703019,0.794474,491
5347,0.0010125,-0.00564917,8060928,0.0100258,1570.9901967048645,833.03,0.012,251904,0.0551363,0.3470801115036011,0.732254,2065.448557,0.788806,492
5251,0.0010125,-0.00794634,8077312,0.0131435,1574.1107330322266,836.64,0.012,252416,0.0570764,0.5250361859798431,0.732254,2093.79861755,0.779848,493
5221,0.0010125,-0.00635445,8093696,0.0119005,1577.2490627765656,852.42,0.012,252928,0.0504462,0.6838230490684509,0.732254,2118.62973914,0.778118,494
5191,0.0010125,-0.00481776,8110080,0.0101987,1580.4052135944366,849.35,0.012,253440,0.045198,0.6558551788330078,0.732254,2066.47882496,0.78077,495
5230,0.0010125,-0.00588743,8126464,0.0104738,1583.5378518104553,850.51,0.012,253952,0.0556214,0.051905691623687744,0.732254,2094.20558575,0.787771,496
5297,0.0010125,-0.00597423,8142848,0.0109539,1586.6324138641357,872.25,0.012,254464,0.0509995,0.42914754152297974,0.732254,2155.47493093,0.783435,497
5303,0.0010125,-0.00721254,8159232,0.0126405,1589.7221100330353,859.81,0.012,254976,0.0601925,0.49100393056869507,0.732254,2113.36812651,0.785087,498
5316,0.0010125,-0.00618178,8175616,0.0114414,1592.804147720337,883.7,0.012,255488,0.0456338,0.4628469944000244,0.732254,2155.49486726,0.788281,499
5382,0.0010125,-0.00602622,8192000,0.0123524,1595.8485043048859,879.03,0.012,256000,0.0605825,0.1740347146987915,0.732254,2182.51510134,0.771498,500
5325,0.0010125,-0.00558241,8208384,0.0105543,1598.9274411201477,846.62,0.012,256512,0.0510883,0.11784583330154419,0.732254,2104.77448083,0.758492,501
5286,0.0010125,-0.00518093,8224768,0.0114655,1602.0270810127258,836.92,0.012,257024,0.0650078,0.05646467208862305,0.732254,2087.03224113,0.763574,502
5319,0.0010125,-0.00520669,8241152,0.0118812,1605.1073899269104,852.3,0.012,257536,0.0501396,0.5753010213375092,0.732254,2135.91663738,0.775103,503
5239,0.0010125,-0.00741244,8257536,0.0109849,1608.2347075939178,857.58,0.012,258048,0.0648555,0.7193199694156647,0.732254,2178.13661882,0.778047,504
5357,0.0010125,-0.00589577,8273920,0.0117323,1611.2930397987366,821.77,0.012,258560,0.0527895,0.7837295979261398,0.732254,2054.8649821,0.77246,505
5250,0.0010125,-0.00721406,8290304,0.0114463,1614.414148569107,813.31,0.012,259072,0.0534614,0.7462720572948456,0.732254,1964.90999656,0.760267,506
5175,0.0010125,-0.00622762,8306688,0.0103322,1617.5800371170044,790.76,0.012,259584,0.0534056,0.33100706338882446,0.732254,1895.64634278,0.749918,507
4628,0.0010125,-0.00576925,8323072,0.0113318,1621.1202590465546,804.06,0.012,260096,0.0512587,0.6172443628311157,0.732254,1925.17024497,0.746942,508
4797,0.0010125,-0.00739137,8339456,0.0118131,1624.5356965065002,800.64,0.012,260608,0.0567281,0.6763705611228943,0.732254,1906.78814228,0.745656,509
4984,0.0010125,-0.00636523,8355840,0.0118915,1627.8228306770325,840.24,0.012,261120,0.0411977,0.25848889350891113,0.732254,2008.73831016,0.759801,510
5075,0.0010125,-0.00535679,8372224,0.012954,1631.05109167099,866.0,0.012,261632,0.0550307,0.06381100416183472,0.732254,2107.8455417,0.76858,511
5076,0.0010125,-0.00525354,8388608,0.00976173,1634.2790150642395,885.34,0.012,262144,0.051572,0.5499453544616699,0.732254,2211.97444864,0.775006,512
5111,0.0010125,-0.00583829,8404992,0.0105721,1637.4845790863037,894.54,0.012,262656,0.0511469,0.5258943438529968,0.732254,2201.80967332,0.782103,513
5224,0.0010125,-0.00682511,8421376,0.0109076,1640.620944738388,893.56,0.012,263168,0.0506948,0.31464076042175293,0.732254,2200.56527432,0.784563,514
5315,0.0010125,-0.0078886,8437760,0.0122002,1643.7035810947418,872.69,0.012,263680,0.060725,0.6361760199069977,0.732254,2184.75928353,0.783479,515
5357,0.0010125,-0.0056409,8454144,0.00984828,1646.7623732089996,883.67,0.012,264192,0.0407042,0.7268358469009399,0.732254,2170.93366232,0.772156,516
5352,0.0010125,-0.00513681,8470528,0.0114218,1649.8238170146942,893.68,0.012,264704,0.0582224,0.04738420248031616,0.732254,2185.4210432,0.769583,517
5308,0.0010125,-0.0048902,8486912,0.0119499,1652.9107131958008,892.28,0.012,265216,0.0519894,0.07381999492645264,0.732254,2183.39609532,0.754189,518
5310,0.0010125,-0.0071212,8503296,0.0117563,1655.9964089393616,897.1,0.012,265728,0.0603523,0.5990221202373505,0.732254,2229.36038701,0.740053,519
5400,0.0010125,-0.0048958,8519680,0.0115042,1659.0303382873535,883.67,0.012,266240,0.0450023,0.7641600370407104,0.732254,2190.07325063,0.722567,520
5309,0.0010125,-0.0052671,8536064,0.0106618,1662.1163499355316,904.01,0.012,266752,0.0528231,0.5739180743694305,0.732254,2208.15926132,0.696022,521
5312,0.0010125,-0.00516241,8552448,0.0112865,1665.2007536888123,867.36,0.012,267264,0.0562757,0.3065512180328369,0.732254,2168.26713289,0.691769,522
5322,0.0010125,-0.00438442,8568832,0.0127083,1668.279126405716,855.94,0.012,267776,0.0613529,0.5395258367061615,0.732254,2155.11102324,0.696241,523
5274,0.0010125,-0.00614578,8585216,0.0103965,1671.3858737945557,839.1,0.012,268288,0.0532736,0.6233187019824982,0.732254,2107.41121688,0.698831,524
5332,0.0010125,-0.00506327,8601600,0.010533,1674.4588940143585,820.34,0.012,268800,0.0625939,0.6418265104293823,0.732254,2049.27041496,0.682755,525
5308,0.0010125,-0.00596523,8617984,0.0111075,1677.545922279358,820.71,0.012,269312,0.055395,0.6221903264522552,0.732254,2086.20841631,0.67598,526
5351,0.0010125,-0.006244,8634368,0.0114101,1680.6077344417572,849.19,0.012,269824,0.0454344,0.6766621172428131,0.732254,2150.98067355,0.689461,527
5093,0.0010125,-0.00543059,8650752,0.012123,1683.8249125480652,846.45,0.012,270336,0.06483,0.4206230044364929,0.732254,2153.08559252,0.69009,528
5105,0.0010125,-0.00689404,8667136,0.0126064,1687.0345203876495,855.24,0.012,270848,0.0520783,0.7928600162267685,0.732254,2179.51436225,0.687867,529
5153,0.0010125,-0.00754728,8683520,0.0113525,1690.2139410972595,834.87,0.012,271360,0.0641186,0.7469389140605927,0.732254,2093.65761919,0.689127,530
5272,0.0010125,-0.00544392,8699904,0.0121337,1693.3215520381927,807.52,0.012,271872,0.0562851,0.7162785232067108,0.732254,2041.05320626,0.695807,531
5316,0.0010125,-0.00634692,8716288,0.0120623,1696.4035305976868,784.58,0.012,272384,0.0640827,0.5506729185581207,0.732254,1950.45318693,0.701971,532
5351,0.0010125,-0.00662532,8732672,0.0119727,1699.4652700424194,759.14,0.012,272896,0.0562353,0.5643051564693451,0.732254,1896.58670365,0.688914,533
5290,0.0010125,-0.00482527,8749056,0.0106538,1702.5626587867737,778.73,0.012,273408,0.0603753,0.30189162492752075,0.732254,1945.45945756,0.67088,534
5256,0.0010125,-0.0068278,8765440,0.0118777,1705.6798076629639,807.98,0.012,273920,0.0586205,0.3550601005554199,0.732254,2098.27159447,0.660282,535
5315,0.0010125,-0.0080319,8781824,0.0133926,1708.7623336315155,829.02,0.012,274432,0.0586817,0.6092267632484436,0.732254,2142.89456719,0.650872,536
5298,0.0010125,-0.00613269,8798208,0.0135894,1711.855197429657,841.5,0.012,274944,0.0649764,0.6403751075267792,0.732254,2227.4611401,0.645669,537
5335,0.0010125,-0.00423803,8814592,0.0099259,1714.9263079166412,853.6,0.012,275456,0.0578383,0.6811010241508484,0.732254,2215.44657226,0.662813,538
5321,0.0010125,-0.00366796,8830976,0.0111979,1718.0056495666504,837.45,0.012,275968,0.0571801,0.26568466424942017,0.732254,2205.51898723,0.674146,539
5344,0.0010125,-0.0053396,8847360,0.0130229,1721.0715608596802,838.57,0.012,276480,0.0659227,0.44293874502182007,0.732254,2207.24861643,0.668823,540
5315,0.0010125,-0.00629774,8863744,0.0105551,1724.1544497013092,831.32,0.012,276992,0.0671481,0.7197151780128479,0.732254,2197.63139596,0.683124,541
5281,0.0010125,-0.00507598,8880128,0.0113302,1727.2567882537842,826.87,0.012,277504,0.0478585,0.7655908316373825,0.732254,2138.54623693,0.691622,542
5213,0.0010125,-0.00609816,8896512,0.0122673,1730.3995096683502,780.82,0.012,278016,0.0744967,0.5183849632740021,0.732254,2033.23505181,0.701002,543
5366,0.0010125,-0.00690868,8912896,0.0114086,1733.4529700279236,791.23,0.012,278528,0.0483031,0.7214435935020447,0.732254,2022.22951107,0.707557,544
5320,0.0010125,-0.00679583,8929280,0.0130351,1736.5325193405151,775.11,0.012,279040,0.0728887,0.621064692735672,0.732254,1957.51263103,0.696951,545
5301,0.0010125,-0.00659973,8945664,0.0126075,1739.6230895519257,768.15,0.012,279552,0.0455485,0.5536748766899109,0.732254,1921.67743013,0.684359,546
5217,0.0010125,-0.00646926,8962048,0.0108584,1742.7637648582458,792.39,0.012,280064,0.0647025,0.31647950410842896,0.732254,2026.56058615,0.685024,547
5352,0.0010125,-0.00456595,8978432,0.00984378,1745.8250801563263,817.03,0.012,280576,0.0530732,0.40625059604644775,0.732254,2087.81330693,0.699103,548
5341,0.0010125,-0.00571152,8994816,0.0108771,1748.8928198814392,817.86,0.012,281088,0.0690922,0.5093509256839752,0.732254,2119.02569357,0.720709,549
5147,0.0010125,-0.00596801,9011200,0.0117719,1752.076245546341,846.83,0.012,281600,0.0480646,0.7863505482673645,0.732254,2183.92221509,0.741974,550
5061,0.0010125,-0.00707842,9027584,0.011833,1755.3155944347382,852.54,0.012,282112,0.0692209,0.6131773591041565,0.732254,2173.68585537,0.754772,551
5117,0.0010125,-0.00551085,9043968,0.0114626,1758.517464876175,851.62,0.012,282624,0.0531556,0.596661388874054,0.732254,2190.97288339,0.756692,552
5086,0.0010125,-0.00655425,9060352,0.0132468,1761.7388141155243,870.34,0.012,283136,0.0564379,0.3419334292411804,0.732254,2224.03443277,0.735778,553
5113,0.0010125,-0.00683375,9076736,0.0113843,1764.943566083908,870.38,0.012,283648,0.0568363,0.6804378032684326,0.732254,2216.68397025,0.734664,554
5071,0.0010125,-0.00725233,9093120,0.0119751,1768.1745252609253,869.28,0.012,284160,0.0648062,0.6872274577617645,0.732254,2187.31807732,0.738757,555
5001,0.0010125,-0.00533283,9109504,0.0114919,1771.4504323005676,866.11,0.012,284672,0.0435682,0.5922485291957855,0.732254,2189.52517125,0.742547,556
5073,0.0010125,-0.00665914,9125888,0.0120545,1774.679978132248,848.37,0.012,285184,0.0705123,0.5858758389949799,0.732254,2157.72922181,0.74908,557
5223,0.0010125,-0.00691135,9142272,0.01417,1777.8167576789856,836.64,0.012,285696,0.0485862,0.7403672337532043,0.732254,2141.25846423,0.752633,558
5334,0.0010125,-0.00527217,9158656,0.0106436,1780.8883531093597,822.05,0.012,286208,0.06864,0.5562608540058136,0.732254,2097.54602633,0.753619,559
5326,0.0010125,-0.00617842,9175040,0.0124053,1783.9648051261902,810.3,0.012,286720,0.0516032,0.586132675409317,0.732254,2077.20597515,0.757724,560
5335,0.0010125,-0.00602994,9191424,0.0120544,1787.036153793335,803.23,0.012,287232,0.0746878,0.5037905871868134,0.732254,2083.13272584,0.758932,561
5340,0.0010125,-0.00557992,9207808,0.0124605,1790.1042530536652,813.17,0.012,287744,0.0612931,0.7545500695705414,0.732254,2128.4218417,0.759781,562
5212,0.0010125,-0.00633344,9224192,0.0117508,1793.247895002365,766.04,0.012,288256,0.0678785,0.5568571090698242,0.732254,1970.22380271,0.763128,563
5209,0.0010125,-0.00709017,9240576,0.0119982,1796.3931016921997,780.58,0.012,288768,0.0534908,0.5175245106220245,0.732254,2010.34822348,0.763106,564
5253,0.0010125,-0.0107819,9256960,0.012029,1799.512338399887,824.91,0.012,289280,0.0661034,0.7102317810058594,0.732254,2146.51310046,0.76245,565
5337,0.0010125,-0.00561654,9273344,0.0119237,1802.5820443630219,814.51,0.012,289792,0.0570331,0.7006750702857971,0.732254,2097.81417463,0.764691,566
5366,0.0010125,-0.0052899,9289728,0.0140408,1805.6352698802948,808.81,0.012,290304,0.0589174,0.3847203850746155,0.732254,2069.08454255,0.765316,567
5275,0.0010125,-0.00604883,9306112,0.0105722,1808.7414224147797,810.17,0.012,290816,0.0573202,0.6798860132694244,0.732254,2105.7377791,0.76645,568
5259,0.0010125,-0.00569749,9322496,0.0125033,1811.8568184375763,829.67,0.012,291328,0.0551425,0.5674260258674622,0.732254,2152.8577038,0.773444,569
5275,0.0010125,-0.00546834,9338880,0.0113458,1814.9628641605377,818.92,0.012,291840,0.0617212,0.6558497846126556,0.732254,2094.85655444,0.780001,570
5304,0.0010125,-0.0057799,9355264,0.0109067,1818.0519580841064,832.11,0.012,292352,0.0556114,0.6867029964923859,0.732254,2151.51400915,0.801304,571
5311,0.0010125,-0.00538599,9371648,0.0112845,1821.1371183395386,843.51,0.012,292864,0.0536167,0.5927097797393799,0.732254,2192.73712805,0.807893,572
5301,0.0010125,-0.00582225,9388032,0.0118599,1824.2280077934265,864.85,0.012,293376,0.0640242,0.3049076795578003,0.732254,2233.01892952,0.81434,573
5292,0.0010125,-0.0043755,9404416,0.0142411,1827.3240413665771,850.37,0.012,293888,0.0577953,0.23913705348968506,0.732254,2201.1630554,0.824401,574
5242,0.0010125,-0.00548623,9420800,0.0115779,1830.4497723579407,845.74,0.012,294400,0.0713536,0.5672400593757629,0.732254,2212.30635285,0.827567,575
5261,0.0010125,-0.00573318,9437184,0.0111375,1833.5638613700867,841.9,0.012,294912,0.048512,0.7152661681175232,0.732254,2183.64304604,0.841223,576
5202,0.0010125,-0.00600747,9453568,0.01096,1836.7133402824402,860.73,0.012,295424,0.055764,0.6941385269165039,0.732254,2229.45633335,0.837459,577
5116,0.0010125,-0.00859648,9469952,0.0120905,1839.916065454483,829.38,0.012,295936,0.0565072,0.47006672620773315,0.732254,2124.77132023,0.828902,578
4961,0.0010125,-0.00630516,9486336,0.0121381,1843.2187542915344,834.64,0.012,296448,0.0707503,0.10860764980316162,0.732254,2142.46687879,0.825289,579
